key_type,key,smiles
name,mol_id:TOX26733,CCN(CC)CCOC(=O)c1cccnc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
name,mol_id:TOX26732,O=S(=O)([O-])CCCS(=O)(=O)[O-]
name,mol_id:TOX26734,Nc1c2c(nc3c1CCC3)CCCC2
name,mol_id:TOX26736,CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O
name,mol_id:TOX26227,O=C(Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O
name,mol_id:TOX26226,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
name,mol_id:TOX26225,O=S(c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O
name,mol_id:TOX26224,OC[C@H]1O[C@H](O[C@@]2(CO)O[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
name,mol_id:TOX26223,CCOc1ccc(N=Nc2ccc(N)cc2N)cc1
name,mol_id:TOX26222,c1ccc(OCc2ccc(CCCN3CCOCC3)cc2)cc1
name,mol_id:TOX26221,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12
name,mol_id:TOX26220,CC(NNC(=O)c1ccccc1)c1ccccc1
name,mol_id:TOX26229,CC(=O)Nc1ccc(OCCOCCOc2ccc(NC(C)=O)cc2)cc1
name,mol_id:TOX26228,O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1
name,mol_id:TOX4337,CCN(CC)C(=O)SCc1ccc(Cl)cc1
name,mol_id:TOX4331,[TlH2+]
name,mol_id:TOX2445,Oc1ccc(Cc2ccc(O)cc2)cc1
name,mol_id:TOX4338,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC
name,mol_id:TOX5326,[Fe+2].c1cc[cH-]c1.c1cc[cH-]c1
name,mol_id:TOX7978,CC(C)(C)c1cc(CCC(=O)NN)cc(C(C)(C)C)c1O
name,mol_id:TOX7975,C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC
name,mol_id:TOX7974,CC(=O)OC1CCC(C(C)(C)C)CC1
name,mol_id:TOX7970,CC(C)(O)CCCC1=CCC(C=O)CC1
name,mol_id:TOX511,Cc1cc(-c2ccc(N)c(C)c2)ccc1N
name,mol_id:TOX4051,CC(C)OP(C)(=O)OC(C)C
name,mol_id:TOX5328,O=C1OC2(c3ccc([O-])cc3Oc3cc([O-])ccc32)c2ccccc21
name,mol_id:TOX4052,CC1=C(C)S(=O)(=O)CCS1(=O)=O
name,mol_id:TOX4055,COS(=O)(=O)OC
name,mol_id:TOX7163,CNC
name,mol_id:TOX27178,CCCCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC
name,mol_id:TOX27179,CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(C)C
name,mol_id:TOX27173,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
name,mol_id:TOX27174,CCCCOCCOC(=O)c1ccccc1C(=O)OCCOCCCC
name,mol_id:TOX27176,C1=CCC(c2ccccc2)CC1
name,mol_id:TOX27177,Cc1ccc(-c2ccccc2)cc1
name,mol_id:TOX31508,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1
name,mol_id:TOX9289,CCC12COCN1COC2
name,mol_id:TOX31507,COC(=O)c1cc(S(N)(=O)=O)ccc1OC
name,mol_id:TOX31504,CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12
name,mol_id:TOX31505,CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(=O)O
name,mol_id:TOX31502,COC(=O)Nc1nc2cc(C(=O)C3CC3)ccc2[nH]1
name,mol_id:TOX31503,O=C1Nc2cc(Cl)ccc2Oc2ccccc21
name,mol_id:TOX31500,Nc1c(I)cc(I)c(C(=O)N(CCC(=O)O)c2ccccc2)c1I
name,mol_id:TOX31501,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1
name,mol_id:TOX20776,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12
name,mol_id:TOX20770,CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1
name,mol_id:TOX28553,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1
name,mol_id:TOX28552,CCCCOC(=O)C(=O)Nc1cccc(-c2nnn[nH]2)c1
name,mol_id:TOX28883,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1
name,mol_id:TOX28550,O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O.[Zn+2]
name,mol_id:TOX28885,CC(=O)NC(CCC(N)=O)C(=O)O
name,mol_id:TOX28556,CCC(CN)CC(C)CCNCC(O)CNCC(C)CC(CC)CN
name,mol_id:TOX24858,c1ccc(-c2nnn[nH]2)cc1
name,mol_id:TOX21827,O=C(Nc1ccc(Cl)c(Cl)c1)C1CC1
name,mol_id:TOX28889,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
name,mol_id:TOX28888,O=P([O-])([O-])OC(CO)CO
name,mol_id:TOX28559,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC
name,mol_id:TOX24679,CCCCCCCCP(=O)(O)O
name,mol_id:TOX24852,c1cc(CCCc2ccncc2)ccn1
name,mol_id:TOX24851,C=CC(=O)OCC(O)COc1ccccc1
name,mol_id:TOX31641,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCCC1
name,mol_id:TOX31640,CC(C(O)c1ccccc1)N(C)C/C=C/c1ccccc1
name,mol_id:TOX31643,Clc1ccc2c(c1)Nc1ccccc1S2
name,mol_id:TOX31642,Cc1c(F)cc2c(=O)c(C(=O)O)cn3c2c1CCC3C
name,mol_id:TOX31645,COCCOCC(OC)OC
name,mol_id:TOX31644,c1ccc(N2CCNCC2)cc1
name,mol_id:TOX31646,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C(C(C)=O)[C@@]4(C)CC[C@@H]32)C1
name,mol_id:TOX28777,CN(C)C(=O)CNC(=O)Cc1ccccc1
name,mol_id:TOX28776,CCOC(=O)c1ccc(NC(=O)CN2CCCCC2)cc1
name,mol_id:TOX28775,CC(C(O)c1ccccc1)N(C)CCOC(c1ccccc1)c1ccccc1
name,mol_id:TOX28774,CC(=O)O[C@@H]1C(=O)O[C@H]2[C@@H](OC(C)=O)C(=O)O[C@@H]12
name,mol_id:TOX28773,N[C@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4C[C@H]4F)c3c2Cl)CC12CC2
name,mol_id:TOX28772,O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2
name,mol_id:TOX28771,CO[C@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@H]21
name,mol_id:TOX28770,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
name,mol_id:TOX28779,C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC
name,mol_id:TOX28778,Cc1ccc2c(n1)Oc1ccc(C(C)C(=O)OCC(=O)N(C)C)cc1C2
name,mol_id:TOX6202,O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl
name,mol_id:TOX6203,O=[N+]([O-])c1cc(Cl)c(Cl)cc1Cl
name,mol_id:TOX9250,C=CC1CC2C=CC1C2
name,mol_id:TOX6207,Oc1ccc(Cl)c(Cl)c1Cl
name,mol_id:TOX6204,O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl
name,mol_id:TOX6205,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1
name,mol_id:TOX6208,Oc1cc(Cl)cc(Cl)c1Cl
name,mol_id:TOX6209,Oc1c(Cl)ccc(Cl)c1Cl
name,mol_id:TOX5012,C=C(Cl)CCl
name,mol_id:TOX5013,Clc1nc2ccccc2nc1Cl
name,mol_id:TOX5010,OC(CCl)CCl
name,mol_id:TOX2043,O=C(O)c1cccc(C(=O)O)n1
name,mol_id:TOX5017,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1
name,mol_id:TOX5014,ClC(Cl)c1ccccc1
name,mol_id:TOX2047,CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1
name,mol_id:TOX2048,O=c1cc(-c2ccccc2)oc2ccccc12
name,mol_id:TOX2049,Cc1cc(C)c(O)c(C)c1
name,mol_id:TOX5018,C1CCC(NC2CCCCC2)CC1
name,mol_id:TOX24508,Cl[Ba]Cl
name,mol_id:TOX24509,O=C(O)c1nc(Cl)c(Cl)c(Cl)c1Cl
name,mol_id:TOX25101,C[N+]1([O-])[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
name,mol_id:TOX25107,O=C(O)CP(=O)(O)O
name,mol_id:TOX25105,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21
name,mol_id:TOX25109,CNCCC=C1c2ccccc2CCc2ccccc21
name,mol_id:TOX25108,Cc1cc(C(=O)O)c(C)n1-c1cccc(C(=O)O)c1.O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46
name,mol_id:TOX79,O=C([O-])CC(O)(CC(=O)O)C(=O)[O-]
name,mol_id:TOX72,Nc1ccc(-c2ccccc2)cc1
name,mol_id:TOX70,NCCCCCC(=O)O
name,mol_id:TOX74,NCC1(CC(=O)O)CCCCC1
name,mol_id:TOX76,Nc1nc[nH]n1
name,mol_id:TOX12474,CC1CCCCC1NC(=O)Nc1ccccc1
name,mol_id:TOX12470,CCNP(=S)(OC)O/C(C)=C/C(=O)OC(C)C
name,mol_id:TOX22592,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1
name,mol_id:TOX22594,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1
name,mol_id:TOX876,Cc1cc(O)ccc1O
name,mol_id:TOX877,Cc1cccc2ccccc12
name,mol_id:TOX870,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1
name,mol_id:TOX7159,O=C1CCCCCO1
name,mol_id:TOX7158,O=C(Cl)OCc1ccccc1
name,mol_id:TOX878,Cc1ccc2ccccc2c1
name,mol_id:TOX3319,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
name,mol_id:TOX3317,CN1CCN2c3ccccc3Cc3ccccc3C2C1
name,mol_id:TOX3316,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
name,mol_id:TOX3315,C[C@](N)(Cc1ccc(O)cc1)C(=O)O
name,mol_id:TOX3314,CC(C)(C(=O)c1cccnc1)c1cccnc1
name,mol_id:TOX3313,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
name,mol_id:TOX3310,CC(=O)Nc1c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I
name,mol_id:TOX4573,c1ccc2[nH]cnc2c1
name,mol_id:TOX1808,Cc1ccccc1O
name,mol_id:TOX1801,CCN(CCO)c1cccc(C)c1
name,mol_id:TOX1800,CCN(CC)c1ccccc1
name,mol_id:TOX1803,CC(=O)CC(=O)c1ccccc1
name,mol_id:TOX1802,C1CCC(C2CCCCC2)CC1
name,mol_id:TOX1805,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1
name,mol_id:TOX4836,CC(C)=CCCC(C)=CC=O
name,mol_id:TOX4835,O=CC=Cc1ccccc1
name,mol_id:TOX4834,O=C/C=C/c1ccccc1
name,mol_id:TOX13876,BrCCc1ccccc1
name,mol_id:TOX27665,CC(C)SCc1ccco1
name,mol_id:TOX306,ClC(Cl)Cl
name,mol_id:TOX7561,COC(=O)CCSCCC(=O)OC
name,mol_id:TOX7565,CC(=O)O[Si](C)(OC(C)=O)OC(C)=O
name,mol_id:TOX300,ClC(Br)Br
name,mol_id:TOX7567,CC(C)(CCl)C(=O)Cl
name,mol_id:TOX308,ClCc1ccccn1
name,mol_id:TOX309,ClCc1cccnc1
name,mol_id:TOX26030,C[C@]1(Cn2ccnn2)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O
name,mol_id:TOX26036,CC(C)(C)C(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
name,mol_id:TOX26034,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O
name,mol_id:TOX26038,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2
name,mol_id:TOX27342,COc1cccc(-c2ccc(/C=C\CN3CCCCCC3)cc2Cl)c1
name,mol_id:TOX27617,COc1cc(C)ccc1C(C)C
name,mol_id:TOX27611,CCCC1CCC(=O)O1
name,mol_id:TOX27610,O=CCCc1ccccc1
name,mol_id:TOX27344,CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O
name,mol_id:TOX27348,O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl
name,mol_id:TOX27618,CC1CCC(=O)O1
name,mol_id:TOX28506,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2
name,mol_id:TOX21815,CC1CC(O)CC(C)(C)C1
name,mol_id:TOX6783,NC(=O)NC(N)=O
name,mol_id:TOX6781,CC(C)CC(C)O
name,mol_id:TOX6789,CC1COC(=O)O1
name,mol_id:TOX2861,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O
name,mol_id:TOX2866,CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1
name,mol_id:TOX2868,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O
name,mol_id:TOX26698,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
name,mol_id:TOX26699,CC(C)NCC(O)c1ccccc1Cl
name,mol_id:TOX26696,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12.O=C(O)CC(O)(CC(=O)O)C(=O)O
name,mol_id:TOX26697,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
name,mol_id:TOX26695,CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1
name,mol_id:TOX26692,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1
name,mol_id:TOX26693,COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC
name,mol_id:TOX26690,CCC(C)(C)c1ccc(CC(C)CN2C[C@H](C)O[C@H](C)C2)cc1
name,mol_id:TOX26691,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
name,mol_id:TOX24854,C=COCCCCO
name,mol_id:TOX667,NCC(=O)O
name,mol_id:TOX666,OCC1CO1
name,mol_id:TOX20694,CCCCOC(=O)c1ccccc1
name,mol_id:TOX20697,Cc1c(Cl)cccc1Cl
name,mol_id:TOX20342,CCC1COC(=O)O1
name,mol_id:TOX20691,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1
name,mol_id:TOX20693,CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C
name,mol_id:TOX20698,CC(C)COP(=O)(OCC(C)C)OCC(C)C
name,mol_id:TOX20699,O=C(O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
name,mol_id:TOX26966,N=C(N)NCCN1CCCCCCC1
name,mol_id:TOX22276,CCOc1ccccc1O
name,mol_id:TOX22273,CC(C)c1ccc(O)c(C(C)C)c1
name,mol_id:TOX22279,CC(C)C(=O)OCCOc1ccccc1
name,mol_id:TOX20526,C=C(C)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O
name,mol_id:TOX20525,O=C1c2ccccc2-c2n[nH]c3cccc1c23
name,mol_id:TOX1807,Cc1ccccc1C
name,mol_id:TOX28962,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1
name,mol_id:TOX28963,c1ccc(C(O[C@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1
name,mol_id:TOX28960,OC[C@H]1O[C@@H](OCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
name,mol_id:TOX28961,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1
name,mol_id:TOX28966,C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1
name,mol_id:TOX28967,CC(C)OC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cccc2[nH]1
name,mol_id:TOX24999,CC1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1
name,mol_id:TOX24998,FC(F)(F)C(=NOCC1OCCO1)c1ccc(Cl)cc1
name,mol_id:TOX24997,CN(C)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
name,mol_id:TOX24996,CC1CC(=O)CC(C)(C)C1
name,mol_id:TOX24995,CCn1c2ccccc2c2cc([N+](=O)[O-])ccc21
name,mol_id:TOX24994,CCc1ccc2c(c1)C(=O)c1ccccc1C2=O
name,mol_id:TOX24993,CC(C)(C1CCC(O)CC1)C1CCC(O)CC1
name,mol_id:TOX24992,CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O
name,mol_id:TOX24990,C=C(C)C(=O)OC1CC(C)CC(C)(C)C1
name,mol_id:TOX1258,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
name,mol_id:TOX1254,C=CCc1ccc2c(c1)OCO2
name,mol_id:TOX1255,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
name,mol_id:TOX1256,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
name,mol_id:TOX1251,O=C1NS(=O)(=O)c2ccccc21
name,mol_id:TOX1253,O=C1[N-]S(=O)(=O)c2ccccc21
name,mol_id:TOX7367,C=CCCCCCCCCCCCC
name,mol_id:TOX2789,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl
name,mol_id:TOX7360,NC(=O)[O-]
name,mol_id:TOX7361,CC(C)(CO)COC(=O)C(C)(C)CO
name,mol_id:TOX2783,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1
name,mol_id:TOX2780,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1
name,mol_id:TOX7368,O=C(O)C[C@H](NC(=O)OCc1ccccc1)C(=O)O
name,mol_id:TOX27952,CC(=O)C=CC1=C(C)CCCC1(C)C
name,mol_id:TOX24196,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1
name,mol_id:TOX1784,O=C(Nc1ccccc1)c1ccccc1O
name,mol_id:TOX1780,CCOC(=O)c1ccccc1C(=O)OCC
name,mol_id:TOX1781,CCCCOC(=O)c1ccccc1C(=O)OCCCC
name,mol_id:TOX1788,O=[N+]([O-])c1ccc(O)cc1C(F)(F)F
name,mol_id:TOX1789,NC(=O)c1ccccc1N
name,mol_id:TOX4559,Nc1ccc(/N=N\c2ccccc2)c(N)c1
name,mol_id:TOX25828,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)N1C
name,mol_id:TOX1070,c1ccc2c(c1)[nH]c1cnccc12
name,mol_id:TOX1071,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
name,mol_id:TOX1072,O=C(OOC(=O)c1ccccc1)c1ccccc1
name,mol_id:TOX4553,NC(=O)N=NC(N)=O
name,mol_id:TOX4554,COc1ccc(N=[N+]([O-])c2ccc(OC)cc2)cc1
name,mol_id:TOX4555,[O-][N+](=Nc1ccccc1)c1ccccc1
name,mol_id:TOX25822,CC[C@@H](C)CCCCC(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H](C(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O
name,mol_id:TOX683,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl
name,mol_id:TOX682,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
name,mol_id:TOX7092,CCOC(=O)CC(C)=O
name,mol_id:TOX680,C1CCCNCCC1
name,mol_id:TOX7094,CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC
name,mol_id:TOX686,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl
name,mol_id:TOX7096,CC(C)(O)C#CC(C)(C)O
name,mol_id:TOX7097,CC(=O)[O-].CC(=O)[O-].[Mg+2]
name,mol_id:TOX7098,O=C(O)CNCC(=O)O
name,mol_id:TOX7099,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCC
name,mol_id:TOX689,ClC(Cl)(Cl)C(Cl)(Cl)Cl
name,mol_id:TOX688,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl
name,mol_id:TOX26123,CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1
name,mol_id:TOX24448,C=CCCC(=O)O
name,mol_id:TOX3786,CN=C=O
name,mol_id:TOX21125,[Na]I
name,mol_id:TOX4600,C[N+](C)(C)Cc1ccccc1
name,mol_id:TOX24447,COc1cccc(C=O)c1
name,mol_id:TOX24446,C[N+](C)(C)CC(=O)O
name,mol_id:TOX24441,Cc1ccccc1CCl
name,mol_id:TOX24440,CCC(C)c1cccc(C(C)CC)c1O
name,mol_id:TOX24443,CCCC[N+](C)(CCCC)CCCC
name,mol_id:TOX3742,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
name,mol_id:TOX29358,CN1[C@H]2CC[C@@H]1C[C@H](O)C2
name,mol_id:TOX29359,O=C1c2ccccc2CCc2ccccc21
name,mol_id:TOX26128,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1
name,mol_id:TOX29354,BrCCCCCBr
name,mol_id:TOX14087,NCCc1ccc(O)cc1
name,mol_id:TOX26659,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C
name,mol_id:TOX13469,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O
name,mol_id:TOX13468,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1
name,mol_id:TOX23873,NCC(O)c1ccc(O)cc1
name,mol_id:TOX468,O=CNNC=O
name,mol_id:TOX466,CCNC(=S)NCC
name,mol_id:TOX465,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1
name,mol_id:TOX464,CCOC(=O)/C=C\C(=O)OCC
name,mol_id:TOX463,CCN(C=O)CC
name,mol_id:TOX462,OCCOCCO
name,mol_id:TOX6418,CC(C)(C)S
name,mol_id:TOX2527,CCCOC(=O)c1ccc(O)cc1
name,mol_id:TOX2526,O=C(OCc1ccccc1)c1ccc(O)cc1
name,mol_id:TOX2525,CCCCC(CC)COC(=O)c1ccc(O)cc1
name,mol_id:TOX2256,CC(=O)c1ccc(Cl)c(Cl)c1Cl
name,mol_id:TOX2523,CCCCCCCOC(=O)c1ccc(O)cc1
name,mol_id:TOX2522,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C
name,mol_id:TOX2521,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C
name,mol_id:TOX2520,CCOC(=O)C=Cc1ccccc1
name,mol_id:TOX2529,COC(=O)c1ccc(O)cc1
name,mol_id:TOX2528,CCOC(=O)c1ccc(O)cc1
name,mol_id:TOX3125,NCCc1cnc[nH]1
name,mol_id:TOX5809,CCCCCCCC/C=C\CCCCCCCC(=O)O
name,mol_id:TOX3122,CN1C(=O)C(C)(C2=CCCCC2)C(=O)N=C1O
name,mol_id:TOX3123,COS(=O)(=O)[O-].C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1
name,mol_id:TOX5805,CCCCCCCCn1sccc1=O
name,mol_id:TOX5804,C=CCCCCCC
name,mol_id:TOX5807,CCCCCCCCOc1ccc(C(=O)O)cc1
name,mol_id:TOX3128,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12
name,mol_id:TOX25318,O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1
name,mol_id:TOX25316,c1ccc2c(c1)CCCC2C1=NCCN1
name,mol_id:TOX22477,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1
name,mol_id:TOX25315,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21
name,mol_id:TOX25312,CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@@]2(C)C=CC1=O
name,mol_id:TOX25310,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC(=O)[C@@]32C)O[C@]12CC[C@@H](C)CO2
name,mol_id:TOX6573,c1ccc2sc(SSN3CCOCC3)nc2c1
name,mol_id:TOX14609,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F
name,mol_id:TOX14601,CC(Cc1ccc(C(C)(C)C)cc1)CN1C[C@H](C)O[C@H](C)C1
